backend,device,dtype,n_particles,softening,seed,n_repeats,available,unavailable_reason,warmup_time_s,median_time_s,iqr_time_s,q25_time_s,q75_time_s,min_time_s,max_time_s,samples_time_s,max_abs_diff_vs_torch_eager_fp64,disk_cache_state,hostname,os_platform,cpu_model,cpu_logical_count,torch_num_threads,cuda_available,gpu_name,torch_gpu_runtime_version,python_version,torch_version,triton_version,timestamp_utc
torch_compiled,cpu,float64,4096,0.05,20190222,50,True,,1.0395526319989585,0.026499804500417667,0.000571520249650348,0.026256652250140178,0.026828172499790526,0.025627036000514636,0.02983829699951457,0.025825245998930768;0.02650779899886402;0.02776971200000844;0.026495787000385462;0.026328396999815595;0.025772695000341628;0.02658755199990992;0.026113125999472686;0.026992166000127327;0.02676782600065053;0.026855143998545827;0.026288461000149255;0.026254245000018273;0.025908783998602303;0.026478353000129573;0.02590081000016653;0.026361220001490437;0.026329219001127058;0.025788946000830038;0.02983829699951457;0.027077118000306655;0.025727128000653465;0.026195873000688152;0.025750282000444713;0.026308849999622907;0.02632663400072488;0.025667554000392556;0.026611107001372147;0.02658393499950762;0.027116544000818976;0.026550270998995984;0.02598389800004952;0.026304119999622344;0.026503822000449873;0.025627036000514636;0.027569069001401658;0.02683000599972729;0.026320099999793456;0.02682267199998023;0.026263874000505893;0.026649690000340343;0.02693554699908418;0.02658896499997354;0.026664338000045973;0.02686731700123346;0.026965204000589438;0.027146892000018852;0.02649497499987774;0.026736466999864206;0.026831017999938922,5.5067062021407764e-14,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cuda,float32,4096,0.05,20190222,50,True,,0.010336518000258366,0.009398890999364085,0.00011113449909316842,0.009374817500429344,0.009485951999522513,0.009336916999018285,0.010564874999545282,0.009968333999495371;0.009901807999995071;0.009804690998862498;0.00957257799927902;0.009509156001513475;0.00938309599951026;0.009387303000039537;0.009418944000572083;0.009377103999213432;0.009397462999913841;0.009419967000212637;0.00937215500016464;0.009486151999226422;0.009558391000609845;0.009353139001177624;0.009380621999298455;0.009463089001656044;0.00938327699986985;0.009363488999952096;0.00943776100029936;0.009388677000970347;0.009336916999018285;0.00937376799993217;0.009407120998730534;0.0093747800001438;0.009369220000735368;0.009399516999110347;0.009421609000128228;0.009357056000226294;0.009355954000056954;0.009400359000210301;0.009357165999972494;0.009366393998789135;0.009393776999786496;0.009367495998958475;0.009398264999617822;0.009385860999827855;0.009384127999510383;0.009426569000424934;0.009485352000410785;0.009374930001285975;0.009351544998935424;0.009423302999493899;0.009498506000454654;0.010564874999545282;0.009789722998903017;0.009806865999053116;0.009442730000955635;0.009719910000058007;0.009539926000798005,8.125138794756737e-05,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cuda,float64,4096,0.05,20190222,50,True,,0.028799790999983088,0.028362605499751226,0.0002905970000028901,0.028261387500151613,0.028551984500154504,0.028012015000058454,0.028801845999623765,0.028619717000765377;0.028519474999484373;0.028575643000294804;0.02870251499916776;0.028707664998364635;0.028650175001530442;0.028542259000460035;0.028579499999977998;0.02864652799871692;0.02838060899921402;0.028553029000249808;0.028465511999456794;0.02870340699882945;0.028492392999396543;0.028646808001212776;0.028608303999135387;0.028256874000362586;0.028447897999285487;0.028319261999058654;0.028343148000203655;0.028288354000324034;0.02861424599905149;0.02833806900162017;0.028332086998489103;0.0283631759994023;0.028274927999518695;0.028333229000054416;0.028325864999715122;0.02854885099986859;0.028482775000156835;0.02842647699981171;0.028498514999228064;0.028801845999623765;0.02822835799997847;0.02836203500010015;0.028192058998683933;0.028113338999901316;0.028235722998942947;0.02822052400006214;0.028286368999033584;0.02807316200050991;0.028330303999609896;0.02821910100101377;0.02843135699913546;0.02834942000117735;0.028114861999711138;0.02804615099921648;0.028242835998753435;0.02821871000014653;0.028012015000058454,1.0658141036401503e-14,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cuda,float32,4096,0.05,20190222,50,True,,1.4106998429997475,0.0009123790014200495,4.362800109447562e-05,0.0008992914995360479,0.0009429195006305235,0.000870845000463305,0.0010533929998928215,0.0010533929998928215;0.0009295359996031038;0.0009123940017161658;0.0009123640011239331;0.0009529709986964008;0.0009295170002587838;0.0010156320004170993;0.00089757599926088;0.000884991000930313;0.0008950800001912285;0.0008871560003171908;0.0009779490010259906;0.0009630710010242183;0.00091193300067971;0.0009012129994516727;0.0009158709999610437;0.0008995990010589594;0.0009657260015956126;0.0010050910004792968;0.0010030980010924395;0.0009562180002831155;0.001009089000945096;0.000942912000027718;0.0009670990002632607;0.0009097689999180147;0.0008956020010373322;0.0009429220008314587;0.0009218729992426233;0.0009206799986714032;0.0009156500000244705;0.0009085570000024745;0.0008991889990284108;0.0009008920005726395;0.0009050900007423479;0.0008918849998735823;0.0008895899991330225;0.000905581000552047;0.0008999000001495006;0.0009063729994522873;0.0009176340008707484;0.0009152389993687393;0.0010271529990859563;0.0009085670008062152;0.0008948209997470258;0.0009266809993278002;0.0008843800005706726;0.000870845000463305;0.0008717260006960714;0.0008879069991962751;0.0009328940013801912,8.029771363116112e-05,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cuda,float64,4096,0.05,20190222,50,True,,3.5749261370001477,0.012620018499546859,0.00012170500031061238,0.012543842499781022,0.012665547500091634,0.012436852999599068,0.012786270999640692,0.012764991000949522;0.012665510001170333;0.012665559999732068;0.012681079000685713;0.012670049000007566;0.012742156000967952;0.012694625998847187;0.012659668998821871;0.012656853999942541;0.01267761300005077;0.012658648000069661;0.01265163400057645;0.012763156999426428;0.01266869599930942;0.01267531900157337;0.01266727400070522;0.012640912998904241;0.012620243998753722;0.012639390000913409;0.012621224999747938;0.01261593500021263;0.012622848000319209;0.012619793000339996;0.012591770000653923;0.012569766999149579;0.012548685999718145;0.012569356000312837;0.012562112000523484;0.012634280999918701;0.0126401919987984;0.012543566999738687;0.012500425000325777;0.012548095999591169;0.012533398001323803;0.012538438000774477;0.012517898001533467;0.012786270999640692;0.012696480000158772;0.012537665999843739;0.012562583000544691;0.012579234999066102;0.012544668999908026;0.0124504089999391;0.01245724200089171;0.01256295399980445;0.01248261100045056;0.012455538999347482;0.012436852999599068;0.012447032000636682;0.012532015000033425,1.4210854715202004e-14,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
triton,cuda,float32,4096,0.05,20190222,50,True,,0.08523104000050807,0.08701248000124906,0.002238972499526426,0.0856468442498226,0.08788581674934903,0.08188444200095546,0.0915218840000307,0.08790975999909278;0.08858133299872861;0.0915218840000307;0.08429637299923343;0.08639906200005498;0.08740026600025885;0.09000378200107662;0.08319030900020152;0.08602569899994705;0.08677894799984642;0.08925880899914773;0.08480583600066893;0.08651872200061916;0.08692338400032895;0.089813980001054;0.08504297100080294;0.08721594400049071;0.08652359100051399;0.08885458600161655;0.08247289700011606;0.08562799799983623;0.08570338299978175;0.08837331600079779;0.08188444200095546;0.08714229399993201;0.0874617629997374;0.08694352300153696;0.08356851200005622;0.08808610699998098;0.08744845799992618;0.08524827300061588;0.08943700899908436;0.08729739900081768;0.08754558399959933;0.08341326499976276;0.08886603800056037;0.08661006599868415;0.08746387800056254;0.08505737700033933;0.08871794500009855;0.08673308100151189;0.08723020100114809;0.08309906400063483;0.08872655099912663;0.086550060999798;0.08730945299976156;0.08475499999985914;0.08588777600016329;0.08708143700096116;0.08781398700011778,8.088796608962667e-05,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
triton,cuda,float64,4096,0.05,20190222,50,True,,0.05376672600141319,0.05398481699921831,0.0006822134996582463,0.05359369274947312,0.05427590624913137,0.052950244999010465,0.054558357998757856,0.054054494999945746;0.05453214800036221;0.0535308750004333;0.054461043000628706;0.054341875000318396;0.05385052500059828;0.054525546000149916;0.05353111500153318;0.05384767999930773;0.05446187400048075;0.05342358900088584;0.0543125490003149;0.05431211900031485;0.053730577001260826;0.054264436999801546;0.05359366499942553;0.054318090000379016;0.05434573200000159;0.05332117299985839;0.05427923499883036;0.05438596900057746;0.05380003899881558;0.054265920000034384;0.053727349999462604;0.05403503799971077;0.054558357998757856;0.053339779000452836;0.054252813999482896;0.054265138000118895;0.05364738700154703;0.05416258199875301;0.053332937000959646;0.05391831599990837;0.054506899999978486;0.053586830999847734;0.054245159999481984;0.05417681000108132;0.0537914329997875;0.053931581000142614;0.05307418200027314;0.0535937759996159;0.054049867001594976;0.052950244999010465;0.054188080999665544;0.05384305200095696;0.05340920200069377;0.05396936199940683;0.053082567999808816;0.05349922399909701;0.05400027199902979,1.0658141036401503e-14,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
python_pure,cpu,float32,8192,0.05,20190222,8,True,,8.468883383000502,8.651759636501083,0.3768919112499134,8.555666882499736,8.93255879374965,8.514641391999248,9.123570521000147,8.537825266001164;8.514641391999248;8.56161408799926;8.623398650001036;8.68012062300113;8.908037287999832;9.123570521000147;9.0061233109991,6.933153682808779e-05,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
python_pure,cpu,float64,8192,0.05,20190222,8,True,,9.07415943199885,9.111389252499976,0.12437480400194545,9.061611068749244,9.18598587275119,8.965307791000669,9.300377257000946,8.965307791000669;9.300377257000946;9.084471062999;9.203616170001624;8.993031085999974;9.09999716099992;9.122781344000032;9.180109107001044,1.2256862191861728e-13,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cpu,float32,8192,0.05,20190222,30,True,,0.4943855199999234,0.46500035200006096,0.010783964001348068,0.46180718274899846,0.4725911467503465,0.4554790719994344,0.4969145760005631,0.475160441999833;0.4645022999993671;0.465270569000495;0.49642817699896113;0.4969145760005631;0.47814973599997757;0.48167070700037584;0.461700062998716;0.4596148769996944;0.46220742300101847;0.45733456800007843;0.46034372000031;0.4642037489993527;0.4725014999985433;0.4726210290009476;0.48861839799974405;0.4697847469997214;0.4713659289991483;0.4647301349996269;0.4702489440005593;0.46747812799912936;0.46558878699943307;0.46212854199984577;0.46073910599989176;0.48483301200030837;0.46006775199930416;0.4554790719994344;0.46351036399937584;0.45903886599990074;0.462929773999349,6.837786251168154e-05,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cpu,float64,8192,0.05,20190222,30,True,,0.959174528999938,0.9395353885010991,0.005760225750691461,0.9367838342500363,0.9425440600007278,0.9307817059998342,0.9533393350011465,0.9533393350011465;0.9367607650001446;0.9396408000011434;0.9407968389987218;0.9317219029999251;0.9337758100009523;0.9390679749994888;0.9474700549999397;0.9440124270004162;0.9426978740011691;0.9385732999999163;0.9432380359994568;0.9396794759995828;0.9382775440008118;0.9398094529988157;0.9397091909995652;0.9396549880002567;0.9496573870001157;0.939129572998354;0.9420826179994037;0.9394299770010548;0.9368530419997114;0.9330968810008926;0.9357498619992839;0.9307817059998342;0.9324915540000802;0.9377833489998011;0.9353561000007176;0.9461960309999995;0.942817091001416,0.0,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cpu,float32,8192,0.05,20190222,30,True,,1.618452504000743,0.06910756499928539,0.0004896425002698379,0.06879353249951237,0.0692831749997822,0.06817145999957575,0.07425919700108352,0.07080117700024857;0.06864501500058395;0.06817145999957575;0.06858157399983611;0.06928958699973009;0.06828600900007586;0.07425919700108352;0.06878287800100225;0.0706920690008701;0.06914379899899359;0.0688319330001832;0.06922708799902466;0.0687891719990148;0.06913724599871784;0.06909830199947464;0.06866395199904218;0.0687473609996232;0.06886437499997555;0.06884503800029051;0.0695723579992773;0.06912900099996477;0.06891920000089158;0.06896463699922606;0.07062765500086243;0.07191163999959826;0.06911682799909613;0.06880661400100507;0.06926393899993855;0.0691213059999427;0.06942372399862506,6.933153682808779e-05,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cpu,float64,8192,0.05,20190222,30,True,,3.1944879870006844,0.13203131850059435,0.002912326749992644,0.13081487625049704,0.13372720300048968,0.1301100269993185,0.15453471499859006,0.13817103500150552;0.15453471499859006;0.13557192699954612;0.1337458260004496;0.13211023900112195;0.1312018429998716;0.13018113299949619;0.13794256799883442;0.13123644900042564;0.13367133400060993;0.13190932500037889;0.13384032599969942;0.1361708610002097;0.1338948109987541;0.13138622600126837;0.13324429699969187;0.13230502199985494;0.1325093729992659;0.13220947900117608;0.13195239800006675;0.13061256700166268;0.13268285500089405;0.1308333990000392;0.1310757819992432;0.13080870200064965;0.13074662299914053;0.13024415200015937;0.13075054999899294;0.1301100269993185;0.130291302999467,1.2256862191861728e-13,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cuda,float32,8192,0.05,20190222,30,True,,0.03956098100024974,0.0388979584995468,0.0002149577494492405,0.038813573000425095,0.039028530749874335,0.038542484000572586,0.0398192550001113,0.03898165399914433;0.03903787099989131;0.039160676000392414;0.03900050999982341;0.03919026199946529;0.038986293000562;0.03888555099911173;0.03880883400051971;0.03891103900059534;0.03879279200009478;0.038956034999500844;0.03883976200086181;0.03885290800099028;0.03886951899949054;0.03882779000014125;0.03904356199927861;0.03887261599993508;0.03891036599998188;0.038711416000296595;0.03867967599944677;0.038770068998928764;0.03888188200107834;0.038542484000572586;0.03863421899950481;0.03866944699984742;0.03928232900034345;0.0398192550001113;0.038985941999271745;0.03911297500053479;0.03944278500057408,6.933153682808779e-05,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cuda,float64,8192,0.05,20190222,30,True,,0.11381630100004259,0.11078358850045333,0.0019234940000387724,0.10993744649931614,0.11186094049935491,0.10943832200064207,0.11332417000085115,0.11326277199987089;0.11332417000085115;0.11281572799998685;0.11286186699908285;0.11279287400066096;0.1124427859995194;0.11192325199954212;0.11200718199870607;0.11167400599879329;0.11158943400005228;0.11118736599928525;0.11146786199969938;0.11136710900063918;0.11080337100065663;0.11076380600025004;0.11033018699890818;0.1108695679995435;0.11019912600022508;0.11022927399972104;0.10998847299924819;0.10972248600046441;0.11008586999923864;0.10951066999950854;0.1099776329992892;0.1097925390004093;0.10991695700067794;0.10966003600151453;0.10943832200064207;0.10992405099932512;0.1095623990004242,1.0658141036401503e-14,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cuda,float32,8192,0.05,20190222,30,True,,6.787711640999987,0.003555626499291975,0.00018321099878448877,0.003475808500297717,0.0036590194990822056,0.0033909320009115618,0.0038652479997836053,0.0037844739999854937;0.0034308390004298417;0.003838947999611264;0.0035767970002780203;0.0036788920006074477;0.003554884999175556;0.003759016000913107;0.0038652479997836053;0.003664324998680968;0.0035931180009356467;0.0035288949984533247;0.0037406709998322185;0.003515469999911147;0.003643103000285919;0.0034672080000746064;0.0035889400005544303;0.0035620889993879246;0.003478287999314489;0.0034749820006254595;0.003556367999408394;0.0034377009997115238;0.003665997999632964;0.003467238000666839;0.003494919999866397;0.0034345349995419383;0.00361951900049462;0.0035099890010314994;0.003472848000455997;0.0033909320009115618;0.0034825369984901045,6.837786251168154e-05,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cuda,float64,8192,0.05,20190222,30,True,,19.50073953699939,0.060799838999628264,0.0016537029991923191,0.05973726074989827,0.06139096374909059,0.05876482899839175,0.0646434970003611,0.06372256699978607;0.061466974000722985;0.06159894699885626;0.0646434970003611;0.06137462799961213;0.06204781499945966;0.06139640899891674;0.06167194699992251;0.061024709000776056;0.060780230998716434;0.06141054699946835;0.0610241379999934;0.060819447000540094;0.059926269999778015;0.06014430599861953;0.06106512699989253;0.06016995600111841;0.06052732799980731;0.059831888998814975;0.06032760599919129;0.06137249399944267;0.05970571800025937;0.05942846799916879;0.05879800299953786;0.058922070000335225;0.061275459000171395;0.05950741899869172;0.05927497499942547;0.05876482899839175;0.058929994998834445,3.907985046680551e-14,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
triton,cuda,float32,8192,0.05,20190222,30,True,,0.09310705500138283,0.09174918399912713,0.0011624765006672533,0.09134104924987696,0.09250352575054421,0.0902001280010154,0.0941692750002403,0.0936120309997932;0.0941692750002403;0.0926253439993161;0.09365378000074998;0.0933681839997007;0.0917281889996957;0.09309493199907592;0.09185513199918205;0.09209042200018303;0.09252047300105914;0.09084989999973914;0.0919439519984735;0.09387059499931638;0.0913839109998662;0.09245268399899942;0.09104872999887448;0.09140287700029148;0.09195275800084346;0.09060282799873676;0.09162325900069845;0.09157013699950767;0.09042635100013285;0.09180636800010689;0.0902001280010154;0.09132676199988055;0.0916632850003225;0.0904840109997167;0.09156786200037459;0.09177017899855855;0.09036457300135226,6.837786251168154e-05,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
triton,cuda,float64,8192,0.05,20190222,30,True,,0.0715821590001724,0.07120609550020163,0.00021694000042771222,0.07106586274949223,0.07128280274991994,0.07094716599931417,0.07202023799982271,0.07128866899984132;0.07124226999985694;0.07202023799982271;0.07112632899952587;0.07130124200011778;0.07154415699915262;0.07119284500004142;0.07122311300008732;0.07108275499922456;0.07121934600036184;0.07159593700089317;0.0712544230009371;0.0715879910003423;0.07105490200046916;0.07112082800085773;0.0712252269986493;0.07126068599973223;0.07106023199958145;0.07118762499885634;0.07151540300037595;0.07100345399885555;0.07100686999910977;0.07117056300012337;0.07126520400015579;0.07100610800080176;0.07109898600174347;0.07152766499893914;0.07094716599931417;0.07099675099925662;0.07105357000000367,1.7763568394002505e-14,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cpu,float32,16384,0.05,20190222,20,True,,1.951012265000827,1.943376884000827,0.0485991097502847,1.904799397750594,1.9533985075008786,1.898046289999911,1.9845455039994704,1.9479342700014968;1.9540262350001285;1.9483068429999548;1.963599153999894;1.9571649649988103;1.951184273000763;1.9241486480004824;1.937046406999798;1.9531892650011287;1.9749139840005228;1.9388194980001572;1.8988337949995184;1.9845455039994704;1.9085175249983877;1.9009476649989665;1.9011798189985711;1.9051603980005893;1.950380366999525;1.9037163970006077;1.898046289999911,0.0001760046561720685,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cpu,float64,16384,0.05,20190222,20,True,,3.910624697999083,3.853628034000394,0.02205169524950179,3.840812874000221,3.862864569249723,3.823700461998669,3.941036719001204,3.941036719001204;3.8385161310015974;3.8521765250006865;3.8618446639993635;3.8560510210008943;3.861319341000126;3.8659242850008013;3.8427155910012516;3.8577803950011003;3.8501540689994727;3.881392129998858;3.8762181990005047;3.8878986060008174;3.844391882999844;3.828354367000429;3.8415784549997625;3.8550795430001017;3.8269577379996917;3.823700461998669;3.832643175001067,0.0,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cpu,float32,16384,0.05,20190222,20,True,,6.405533722998371,0.2798639365009876,0.009629351250168838,0.27688953625056456,0.2865188875007334,0.2746651839988772,0.31783806900057243,0.31613956299952406;0.28134072499960894;0.31783806900057243;0.28661202100010996;0.2864878430009412;0.31259698100075184;0.27997356100058823;0.27533796100033214;0.27552010799990967;0.2746651839988772;0.27777262500057986;0.28922143899944786;0.28429521299949556;0.2767296609999903;0.27664760399966326;0.2805260980003368;0.279754312001387;0.2785661009984324;0.2770632880001358;0.276942828000756,0.0001727968169369376,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cpu,float64,16384,0.05,20190222,20,True,,13.177643382001406,0.5503116845002296,0.015723561000868358,0.5443911052493604,0.5601146662502288,0.5404760439996608,0.604997918000663,0.5924345130006259;0.5442497069998353;0.5433251399990695;0.583770220999213;0.5493508379986451;0.5564753670005302;0.5444562029988447;0.564667686001485;0.604997918000663;0.5559941270003037;0.55859699299981;0.551886335000745;0.5497181400005502;0.5456106689998705;0.5444382379992021;0.5404760439996608;0.5420726760003163;0.5440868459991179;0.5665678989989829;0.550905228999909,3.375077994860476e-13,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cuda,float32,16384,0.05,20190222,20,True,,0.15651662300115277,0.15313902599973517,0.002135036249001132,0.15229134100081865,0.15442637724981978,0.15106281800035504,0.1554651329988701,0.1554651329988701;0.1553408859999763;0.15484644999924058;0.15495637000094575;0.1543754899994383;0.15457903900096426;0.15397897199909494;0.15381765299935068;0.15358856599959836;0.15306807999877492;0.15320997200069542;0.15295642700039025;0.15236509700116585;0.15249292199951014;0.1527956100017036;0.15207007299977704;0.1519051680006669;0.15125183899908734;0.15124517700132856;0.15106281800035504,0.0001760046561720685,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_eager,cuda,float64,16384,0.05,20190222,20,True,,0.4384597690004739,0.4363324525002099,0.005533953250505874,0.43117674449968035,0.4367106977501862,0.43060170900025696,0.43726349200005643,0.4367089520001173;0.4363635820009222;0.4312181959994632;0.43060170900025696;0.4309832670005562;0.43098249699869484;0.4310523900003318;0.4309909019993938;0.4344182439999713;0.43726349200005643;0.4363776890004374;0.4362937480000255;0.43659467399993446;0.43594066399964504;0.4364156510000612;0.43678907600042294;0.4367159350003931;0.43679895399873203;0.43691475600098784;0.43630132299949764,2.4868995751603507e-14,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
torch_compiled,cuda,float32,16384,0.05,20190222,20,True,,35.40065113299897,0.013719325001147809,0.000287491751350899,0.013670791749063937,0.013958283500414836,0.013614604000395047,0.014515236000079312,0.01442945199960377;0.014515236000079312;0.01438903399866831;0.014229209000404808;0.014049035000425647;0.013928033000411233;0.013698124001166434;0.013663578998603043;0.013618511000458966;0.013679599000170128;0.013673195999217569;0.013773266999123734;0.013718093001443776;0.013786191999315633;0.013615186000606627;0.013705728000786621;0.013662295999893104;0.013614604000395047;0.013862528001482133;0.01372055700085184,0.0001760046561720685,cleared_before_run,fedora,Linux-7.1.5-201.fc44.x86_64-x86_64-with-glibc2.43,AMD Ryzen 5 9600X 6-Core Processor,12,6,True,AMD Radeon Graphics,hip 6.4.43484-123eb5128,3.12.13,2.9.1+rocm6.4,3.5.1,2026-08-03T16:30:08.752046+00:00
